Country;Country Code;Indicator Name;Indicator Code;Year;PPP
Vietnam;VNM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1994;1911.43198027
Vietnam;VNM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1996;2338.93477032
Vietnam;VNM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;2792.70810563
Vietnam;VNM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;4143.08155221
Vanuatu;VUT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;81.9483974183
Samoa;WSM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1996;1.22866691731
Yemen, Rep.;YEM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;8.32323880984
South Africa;ZAF;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;4.77662849426
South Africa;ZAF;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1996;2.14718858086
Zambia;ZMB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;3.36648178101
Aruba;ABW;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2012;1.31780135632
Afghanistan;AFG;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;17.4458279431
Angola;AGO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2012;65.6816711426
Angola;AGO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;0.063388755052
United Arab Emirates;ARE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1990;1.16701719558
United Arab Emirates;ARE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;1.48018394053
Australia;AUS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;1.452489
Australia;AUS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;1.311473
Australia;AUS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;1.427582
Austria;AUT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1991;0.924566
Azerbaijan;AZE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;0.279253069265
Burundi;BDI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;570.659118652
Burundi;BDI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1991;71.6378352272
Burundi;BDI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;207.623908386
Belgium;BEL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1996;0.929897
Benin;BEN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1999;202.73535978
Benin;BEN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;133.230568698
Burkina Faso;BFA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2008;204.684091086
Bulgaria;BGR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;0.535800162739
Bosnia and Herzegovina;BIH;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;0.684955744865
Bolivia;BOL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;3.01775550842
Bolivia;BOL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;1.63183531687
Bolivia;BOL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;2.25242715359
Brazil;BRA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;0.000600850891453
Brazil;BRA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;0.757127832862
Brunei Darussalam;BRN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2012;0.676012277603
Brunei Darussalam;BRN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;0.501553287519
Botswana;BWA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;4.61555308375
Botswana;BWA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;2.34703622076
Central African Republic;CAF;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;276.580530633
Central African Republic;CAF;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1994;244.700068953
Central African Republic;CAF;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;234.986844183
Canada;CAN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;1.207045
Canada;CAN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;1.185448
Switzerland;CHE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2002;1.70976
Chile;CHL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;359.83702
China;CHN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2002;2.68928114629
Cameroon;CMR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;230.900018377
Congo, Dem. Rep.;COD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;105.906249431
Congo, Rep.;COG;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;90.0011954817
Congo, Rep.;COG;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;222.426913351
Comoros;COM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2012;213.963623047
Cabo Verde;CPV;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;48.1648615246
Costa Rica;CRI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1990;33.1406149504
Curacao;CUW;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;1.42337906361
Curacao;CUW;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;1.41097772121
Cyprus;CYP;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;0.687316130056
Czech Republic;CZE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;13.628403
Germany;DEU;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;0.768937
Germany;DEU;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;0.742412
Dominica;DMA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;1.75970417135
Denmark;DNK;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;8.867198
Denmark;DNK;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;8.690645
Dominican Republic;DOM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;20.8188934326
Algeria;DZA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;37.1558265686
Algeria;DZA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;25.4521912699
Algeria;DZA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;33.4303474426
Algeria;DZA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2012;32.5932273865
Eritrea;ERI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;3.79134235828
Finland;FIN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;0.907748
Finland;FIN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;0.880895
Finland;FIN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;0.905357
France;FRA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;0.780044
France;FRA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1990;1.027381
France;FRA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2008;0.881874
Micronesia, Fed. Sts.;FSM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;0.810185736721
Gabon;GAB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1991;125.713437471
Gabon;GAB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1995;170.496012713
Gabon;GAB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;201.481737077
Gabon;GAB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;246.251253575
United Kingdom;GBR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;0.696596
Georgia;GEO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;0.550352849243
Guinea;GIN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;2328.29866233
Guinea;GIN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1991;557.172261184
Gambia, The;GMB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;15.9599429842
Guinea-Bissau;GNB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;230.391769409
Grenada;GRD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1999;1.77890878532
Grenada;GRD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1995;1.75824730323
Guyana;GUY;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2012;104.888160706
Hong Kong SAR, China;HKG;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;5.99079407689
Honduras;HND;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;8.14740817297
Haiti;HTI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;2.81595122516
Hungary;HUN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;129.414974
Hungary;HUN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;124.979432
Hungary;HUN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;130.929945
IBRD only;IBD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;;
India;IND;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1996;8.39254513562
Ireland;IRL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1991;0.773686
Iran, Islamic Rep.;IRN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;535.49236547
Iceland;ISL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2002;91.105413
Jamaica;JAM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;51.9195268387
Jamaica;JAM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;6.35642953691
Jordan;JOR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;0.319498181343
Japan;JPN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;166.556261
Kyrgyz Republic;KGZ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;8.70396044517
Cambodia;KHM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;1456.01938306
Cambodia;KHM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;1072.22012883
Kiribati;KIR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2008;0.969189884927
St. Kitts and Nevis;KNA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1991;1.4334930554
St. Kitts and Nevis;KNA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;1.47579761643
St. Kitts and Nevis;KNA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;1.57514620839
Korea, Rep.;KOR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;840.683012
Korea, Rep.;KOR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;791.696603
Korea, Rep.;KOR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;757.117476
Liberia;LBR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;0.477147142102
Libya;LBY;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;0.511452136938
St. Lucia;LCA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2008;1.8078697496
Sri Lanka;LKA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;42.9389686584
Late-demographic dividend;LTE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;;
Lithuania;LTU;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;0.469048
Morocco;MAR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1995;4.24737233398
Mexico;MEX;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1996;3.694261
North Macedonia;MKD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;20.4929169563
Malta;MLT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;0.599700949629
Malta;MLT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1991;0.570457051048
Middle East & North Africa (excluding high income);MNA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;;
Mongolia;MNG;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;167.691784302
Northern Mariana Islands;MNP;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;;
Mauritania;MRT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;3.39513937551
Namibia;NAM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;7.14827576121
Namibia;NAM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;1.58776299373
Niger;NER;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;217.076819955
Nigeria;NGA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;17.3668231281
Nigeria;NGA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1991;2.69880236012
Nigeria;NGA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;52.9969421308
Nicaragua;NIC;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;10.928809054
Nicaragua;NIC;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1996;3.30154086721
Nicaragua;NIC;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2002;4.89960965567
Nicaragua;NIC;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;5.06671785466
Netherlands;NLD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;0.808798
Netherlands;NLD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;0.853394
Nepal;NPL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;25.254611969
Nepal;NPL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1990;7.81077783289
Nepal;NPL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;15.0469256742
Nauru;NRU;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;0.936928534536
New Zealand;NZL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;1.407576
New Zealand;NZL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1995;1.462862
New Zealand;NZL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;1.481508
Panama;PAN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;0.505989303858
Philippines;PHL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;13.7837018857
Papua New Guinea;PNG;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;0.914555960541
Portugal;PRT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;0.5537
Portugal;PRT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;0.656809
Paraguay;PRY;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;423.744231868
Russian Federation;RUS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;13.984503
Rwanda;RWA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;69.7033287961
Rwanda;RWA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;158.493497247
Rwanda;RWA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;196.702141249
Saudi Arabia;SAU;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;0.748677937891
Saudi Arabia;SAU;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;1.25310874904
Senegal;SEN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1991;170.27038953
Singapore;SGP;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1996;1.00203514889
Singapore;SGP;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;0.847940655262
Solomon Islands;SLB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;5.05822614817
Sierra Leone;SLE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;1216.92462058
El Salvador;SLV;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1995;0.408154942651
El Salvador;SLV;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1994;0.37566067409
El Salvador;SLV;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2002;0.454611355288
El Salvador;SLV;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2008;0.483797028432
San Marino;SMR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;0.760930767362
South Sudan;SSD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;1.04967061457
Slovak Republic;SVK;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;0.544909
Slovenia;SVN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2002;0.583286
Eswatini;SWZ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;4.9823050499
Eswatini;SWZ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1996;1.71611448774
Sint Maarten (Dutch part);SXM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;1.44177351925
Sint Maarten (Dutch part);SXM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;1.34595239162
Seychelles;SYC;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;8.02381920701
Seychelles;SYC;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;2.87332062399
Turks and Caicos Islands;TCA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;1.0865200758
Chad;TCD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;162.097915783
Chad;TCD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;188.321247767
Thailand;THA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;12.7310800552
Turkmenistan;TKM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;1.62300465233
Timor-Leste;TLS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;0.432427953167
Tonga;TON;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;1.47599090543
Trinidad and Tobago;TTO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;4.29905602074
Trinidad and Tobago;TTO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;4.31729984283
Trinidad and Tobago;TTO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;2.23407779933
Trinidad and Tobago;TTO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;3.12655861813
Tunisia;TUN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;0.507069427678
